Fecha,PrecioApertura,PrecioMaximo,PrecioMinimo,PrecioCierre,Volumen
1973-04-06,1.1506,1.1645,1.1506,1.1593,284800
1973-04-09,1.1593,1.1819,1.1593,1.1819,420800
1973-04-10,1.1819,1.1819,1.175,1.1819,256000
1973-04-11,1.1819,1.1819,1.168,1.1802,348800
1973-04-12,1.1802,1.1871,1.168,1.168,280000
1973-04-13,1.168,1.175,1.1645,1.1645,188800
1973-04-16,1.1593,1.1593,1.1472,1.1593,204800
1973-04-17,1.1593,1.168,1.1576,1.1611,102400
1973-04-18,1.1611,1.168,1.1576,1.168,174400
1973-04-19,1.168,1.1784,1.1611,1.1715,190400
1973-04-23,1.1715,1.1732,1.1645,1.1698,172800
1973-04-24,1.1698,1.1715,1.1611,1.1663,414400
1973-04-25,1.1541,1.1541,1.1298,1.1402,1811200
1973-04-26,1.1367,1.1367,1.1211,1.1298,249600
1973-04-27,1.1298,1.1333,1.0881,1.1107,1748800
1973-04-30,1.1107,1.1211,1.0985,1.1176,625600
1973-05-01,1.1176,1.1263,1.1054,1.1228,910400
1973-05-02,1.1333,1.1611,1.1333,1.1611,844800
1973-05-03,1.1611,1.1802,1.1419,1.1784,723200
1973-05-04,1.1784,1.1854,1.1715,1.1802,494400
1973-05-07,1.1784,1.1784,1.1645,1.168,232000
1973-05-08,1.168,1.1854,1.1645,1.1854,388800
1973-05-09,1.1854,1.1924,1.1767,1.1837,332800
1973-05-10,1.1837,1.1889,1.1715,1.1802,209600
1973-05-11,1.1784,1.1784,1.1628,1.1628,310400
1973-05-14,1.1602,1.1602,1.1445,1.1498,401600
1973-05-15,1.1498,1.1707,1.1393,1.1672,470400
1973-05-16,1.1724,1.1898,1.1724,1.1863,294400
1973-05-17,1.1863,1.1951,1.1794,1.1811,201600
1973-05-18,1.1811,1.1811,1.1567,1.1637,280000
1973-05-21,1.1498,1.1498,1.108,1.1358,459200
1973-05-22,1.1445,1.1707,1.1445,1.148,462400
1973-05-23,1.148,1.1759,1.1341,1.1707,390400
1973-05-24,1.1707,1.2072,1.1707,1.2072,297600
1973-05-25,1.2073,1.2212,1.2055,1.2194,433600
1973-05-29,1.2194,1.2194,1.2072,1.2107,112000
1973-05-30,1.2107,1.2142,1.2003,1.2003,403200
1973-05-31,1.2038,1.2125,1.2038,1.2055,196800
1973-06-01,1.2003,1.2003,1.1794,1.1794,206400
1973-06-04,1.1742,1.1742,1.1567,1.1654,214400
1973-06-05,1.1654,1.1881,1.1567,1.1811,358400
1973-06-06,1.1811,1.1898,1.1707,1.1707,238400
1973-06-07,1.1707,1.1829,1.1654,1.1724,88000
1973-06-08,1.1968,1.2072,1.1968,1.1985,206400
1973-06-11,1.1968,1.1968,1.1881,1.1881,260800
1973-06-12,1.1898,1.2264,1.1898,1.2264,267200
1973-06-13,1.2264,1.2438,1.2264,1.2316,588800
1973-06-14,1.2316,1.2369,1.2212,1.2299,332800
1973-06-15,1.2142,1.2142,1.1985,1.2003,200000
1973-06-18,1.2003,1.2072,1.1863,1.2003,169600
1973-06-19,1.2003,1.2142,1.1985,1.2125,249600
1973-06-20,1.2125,1.2212,1.2055,1.2055,132800
1973-06-21,1.2055,1.2107,1.1829,1.1829,302400
1973-06-22,1.1898,1.2125,1.1898,1.1951,417600
1973-06-25,1.1637,1.1637,1.1445,1.148,326400
1973-06-26,1.1411,1.1411,1.1306,1.1411,390400
1973-06-27,1.1411,1.1498,1.1184,1.1341,291200
1973-06-28,1.1341,1.1654,1.1271,1.1585,643200
1973-06-29,1.1585,1.1654,1.1567,1.1637,273600
1973-07-02,1.1637,1.1742,1.1567,1.1707,283200
1973-07-03,1.1654,1.1654,1.1498,1.1498,352000
